date,poor,very poor,crop,year
2001-07-08,8,2,soybeans,2001
2001-07-15,9,2,soybeans,2001
2001-07-22,9,3,soybeans,2001
2001-07-29,8,2,soybeans,2001
2001-08-05,9,3,soybeans,2001
2001-08-12,11,4,soybeans,2001
2001-08-19,11,4,soybeans,2001
2001-08-26,12,4,soybeans,2001
2001-09-02,12,4,soybeans,2001
2001-09-09,12,4,soybeans,2001
2001-09-16,11,4,soybeans,2001
2001-09-23,12,4,soybeans,2001
2001-09-30,11,4,soybeans,2001
2001-10-07,11,4,soybeans,2001
2002-06-09,5,1,soybeans,2002
2002-06-16,6,1,soybeans,2002
2002-06-23,7,1,soybeans,2002
2002-06-30,9,2,soybeans,2002
2002-07-07,11,3,soybeans,2002
2002-07-14,12,4,soybeans,2002
2002-07-21,15,7,soybeans,2002
2002-07-28,15,7,soybeans,2002
2002-08-04,16,9,soybeans,2002
2002-08-11,17,9,soybeans,2002
2002-08-18,16,9,soybeans,2002
2002-08-25,15,9,soybeans,2002
2002-09-01,15,9,soybeans,2002
2002-09-08,16,10,soybeans,2002
2002-09-15,17,11,soybeans,2002
2002-09-22,16,10,soybeans,2002
2002-09-29,17,10,soybeans,2002
2002-10-06,16,9,soybeans,2002
2003-06-08,5,1,soybeans,2003
2003-06-15,5,1,soybeans,2003
2003-06-22,5,1,soybeans,2003
2003-06-29,5,1,soybeans,2003
2003-07-06,5,1,soybeans,2003
2003-07-13,5,2,soybeans,2003
2003-07-20,6,2,soybeans,2003
2003-07-27,7,2,soybeans,2003
2003-08-03,8,3,soybeans,2003
2003-08-10,9,4,soybeans,2003
2003-08-17,11,5,soybeans,2003
2003-08-24,13,8,soybeans,2003
2003-08-31,16,8,soybeans,2003
2003-09-07,17,9,soybeans,2003
2003-09-14,17,9,soybeans,2003
2003-09-21,18,9,soybeans,2003
2003-09-28,18,9,soybeans,2003
2003-10-05,18,9,soybeans,2003
2003-10-12,18,9,soybeans,2003
2004-06-06,6,1,soybeans,2004
2004-06-13,5,1,soybeans,2004
2004-06-20,6,2,soybeans,2004
2004-06-27,6,2,soybeans,2004
2004-07-04,6,2,soybeans,2004
2004-07-11,6,2,soybeans,2004
2004-07-18,6,2,soybeans,2004
2004-07-25,6,2,soybeans,2004
2004-08-01,6,2,soybeans,2004
2004-08-08,5,2,soybeans,2004
2004-08-15,6,2,soybeans,2004
2004-08-22,7,2,soybeans,2004
2004-08-29,8,3,soybeans,2004
2004-09-05,9,3,soybeans,2004
2004-09-12,8,3,soybeans,2004
2004-09-19,8,3,soybeans,2004
2004-09-26,7,3,soybeans,2004
2004-10-03,8,3,soybeans,2004
2004-10-10,8,2,soybeans,2004
2005-06-05,6,1,soybeans,2005
2005-06-12,5,1,soybeans,2005
2005-06-19,6,2,soybeans,2005
2005-06-26,8,3,soybeans,2005
2005-07-03,9,3,soybeans,2005
2005-07-10,11,5,soybeans,2005
2005-07-17,12,4,soybeans,2005
2005-07-24,12,4,soybeans,2005
2005-07-31,11,5,soybeans,2005
2005-08-07,13,6,soybeans,2005
2005-08-14,13,6,soybeans,2005
2005-08-21,12,5,soybeans,2005
2005-08-28,12,5,soybeans,2005
2005-09-04,12,5,soybeans,2005
2005-09-11,12,5,soybeans,2005
2005-09-18,12,5,soybeans,2005
2005-09-25,11,5,soybeans,2005
2005-10-02,11,5,soybeans,2005
2005-10-09,10,5,soybeans,2005
2006-06-04,4,1,soybeans,2006
2006-06-11,5,1,soybeans,2006
2006-06-18,6,1,soybeans,2006
2006-06-25,6,2,soybeans,2006
2006-07-02,7,2,soybeans,2006
2006-07-09,9,3,soybeans,2006
2006-07-16,10,3,soybeans,2006
2006-07-23,11,4,soybeans,2006
2006-07-30,12,5,soybeans,2006
2006-08-06,12,5,soybeans,2006
2006-08-13,12,4,soybeans,2006
2006-08-20,11,4,soybeans,2006
2006-08-27,10,4,soybeans,2006
2006-09-03,10,4,soybeans,2006
2006-09-10,9,4,soybeans,2006
2006-09-17,9,4,soybeans,2006
2006-09-24,9,4,soybeans,2006
2006-10-01,9,4,soybeans,2006
2006-10-08,9,4,soybeans,2006
2007-06-03,4,1,soybeans,2007
2007-06-10,5,1,soybeans,2007
2007-06-17,7,2,soybeans,2007
2007-06-24,6,2,soybeans,2007
2007-07-01,6,2,soybeans,2007
2007-07-08,7,2,soybeans,2007
2007-07-15,8,3,soybeans,2007
2007-07-22,8,3,soybeans,2007
2007-07-29,9,4,soybeans,2007
2007-08-05,11,4,soybeans,2007
2007-08-12,11,5,soybeans,2007
2007-08-19,12,6,soybeans,2007
2007-08-26,11,6,soybeans,2007
2007-09-02,11,6,soybeans,2007
2007-09-09,11,6,soybeans,2007
2007-09-16,11,6,soybeans,2007
2007-09-23,11,5,soybeans,2007
2007-09-30,11,6,soybeans,2007
2007-10-07,10,6,soybeans,2007
2008-06-08,6,2,soybeans,2008
2008-06-15,8,2,soybeans,2008
2008-06-22,8,2,soybeans,2008
2008-06-29,9,2,soybeans,2008
2008-07-06,8,3,soybeans,2008
2008-07-13,8,3,soybeans,2008
2008-07-20,8,3,soybeans,2008
2008-07-27,8,3,soybeans,2008
2008-08-03,7,3,soybeans,2008
2008-08-10,8,3,soybeans,2008
2008-08-17,8,3,soybeans,2008
2008-08-24,9,3,soybeans,2008
2008-08-31,10,4,soybeans,2008
2008-09-07,10,4,soybeans,2008
2008-09-14,10,4,soybeans,2008
2008-09-21,10,4,soybeans,2008
2008-09-28,10,4,soybeans,2008
2008-10-05,10,4,soybeans,2008
2008-10-12,10,4,soybeans,2008
2008-10-19,10,4,soybeans,2008
2009-06-14,5,1,soybeans,2009
2009-06-21,5,1,soybeans,2009
2009-06-28,5,1,soybeans,2009
2009-07-05,6,2,soybeans,2009
2009-07-12,6,2,soybeans,2009
2009-07-19,6,2,soybeans,2009
2009-07-26,6,2,soybeans,2009
2009-08-02,6,2,soybeans,2009
2009-08-09,7,2,soybeans,2009
2009-08-16,7,2,soybeans,2009
2009-08-23,6,2,soybeans,2009
2009-08-30,6,2,soybeans,2009
2009-09-06,6,2,soybeans,2009
2009-09-13,6,2,soybeans,2009
2009-09-20,7,2,soybeans,2009
2009-09-27,7,2,soybeans,2009
2009-10-04,6,3,soybeans,2009
2009-10-11,7,3,soybeans,2009
2009-10-18,7,3,soybeans,2009
2009-10-25,7,3,soybeans,2009
2009-11-01,8,4,soybeans,2009
2010-06-06,3,1,soybeans,2010
2010-06-13,4,1,soybeans,2010
2010-06-20,6,2,soybeans,2010
2010-06-27,7,2,soybeans,2010
2010-07-04,8,2,soybeans,2010
2010-07-11,8,3,soybeans,2010
2010-07-18,7,2,soybeans,2010
2010-07-25,7,3,soybeans,2010
2010-08-01,8,3,soybeans,2010
2010-08-08,8,3,soybeans,2010
2010-08-15,8,3,soybeans,2010
2010-08-22,9,4,soybeans,2010
2010-08-29,9,3,soybeans,2010
2010-09-05,9,3,soybeans,2010
2010-09-12,9,4,soybeans,2010
2010-09-19,9,3,soybeans,2010
2010-09-26,9,4,soybeans,2010
2010-10-03,9,3,soybeans,2010
2010-10-10,9,3,soybeans,2010
2011-06-12,4,1,soybeans,2011
2011-06-19,4,2,soybeans,2011
2011-06-26,6,2,soybeans,2011
2011-07-03,6,2,soybeans,2011
2011-07-10,6,2,soybeans,2011
2011-07-17,7,3,soybeans,2011
2011-07-24,8,3,soybeans,2011
2011-07-31,9,3,soybeans,2011
2011-08-07,9,4,soybeans,2011
2011-08-14,9,4,soybeans,2011
2011-08-21,10,4,soybeans,2011
2011-08-28,10,5,soybeans,2011
2011-09-04,11,5,soybeans,2011
2011-09-11,12,5,soybeans,2011
2011-09-18,13,5,soybeans,2011
2011-09-25,13,5,soybeans,2011
2011-10-02,12,5,soybeans,2011
2011-10-09,11,5,soybeans,2011
2012-06-03,5,1,soybeans,2012
2012-06-10,8,2,soybeans,2012
2012-06-17,9,3,soybeans,2012
2012-06-24,11,4,soybeans,2012
2012-07-01,15,7,soybeans,2012
2012-07-08,18,9,soybeans,2012
2012-07-15,20,10,soybeans,2012
2012-07-22,22,13,soybeans,2012
2012-07-29,22,15,soybeans,2012
2012-08-05,23,16,soybeans,2012
2012-08-12,22,16,soybeans,2012
2012-08-19,21,16,soybeans,2012
1986-06-01,1,0,wheat-spring,1986
1986-06-22,1,0,wheat-spring,1986
1986-07-06,1,0,wheat-spring,1986
1986-07-13,1,0,wheat-spring,1986
1986-07-20,1,0,wheat-spring,1986
1986-07-27,1,0,wheat-spring,1986
1986-08-03,2,0,wheat-spring,1986
1986-08-10,3,0,wheat-spring,1986
1986-08-17,2,0,wheat-spring,1986
1986-08-24,3,0,wheat-spring,1986
1987-05-17,2,1,wheat-spring,1987
1987-05-24,2,0,wheat-spring,1987
1987-06-07,1,0,wheat-spring,1987
1987-06-14,2,0,wheat-spring,1987
1987-06-21,8,1,wheat-spring,1987
1987-06-28,5,0,wheat-spring,1987
1987-07-05,6,0,wheat-spring,1987
1987-07-12,5,1,wheat-spring,1987
1987-07-19,3,0,wheat-spring,1987
1987-07-26,4,0,wheat-spring,1987
1987-08-02,4,1,wheat-spring,1987
1987-08-09,2,0,wheat-spring,1987
1987-08-16,2,1,wheat-spring,1987
1987-08-23,2,0,wheat-spring,1987
1988-05-22,14,3,wheat-spring,1988
1988-05-29,16,4,wheat-spring,1988
1988-06-05,29,5,wheat-spring,1988
1988-06-12,38,20,wheat-spring,1988
1988-06-19,41,24,wheat-spring,1988
1988-06-26,42,34,wheat-spring,1988
1988-07-03,35,34,wheat-spring,1988
1988-07-10,45,31,wheat-spring,1988
1988-07-17,41,32,wheat-spring,1988
1988-07-24,36,36,wheat-spring,1988
1988-07-31,39,34,wheat-spring,1988
1989-05-21,1,0,wheat-spring,1989
1989-05-28,1,0,wheat-spring,1989
1989-06-04,1,0,wheat-spring,1989
1989-06-11,2,0,wheat-spring,1989
1989-06-18,2,0,wheat-spring,1989
1989-06-25,3,0,wheat-spring,1989
1989-07-02,4,1,wheat-spring,1989
1989-07-09,13,8,wheat-spring,1989
1989-07-16,13,7,wheat-spring,1989
1989-07-23,17,5,wheat-spring,1989
1989-07-30,15,9,wheat-spring,1989
1989-08-06,16,7,wheat-spring,1989
1989-08-13,12,8,wheat-spring,1989
1990-05-20,4,1,wheat-spring,1990
1990-05-27,2,1,wheat-spring,1990
1990-06-03,2,1,wheat-spring,1990
1990-06-10,4,1,wheat-spring,1990
1990-06-17,4,1,wheat-spring,1990
1990-06-24,2,1,wheat-spring,1990
1990-07-01,5,2,wheat-spring,1990
1990-07-08,6,2,wheat-spring,1990
1990-07-15,6,2,wheat-spring,1990
1990-07-22,6,4,wheat-spring,1990
1990-07-29,6,2,wheat-spring,1990
1990-08-05,7,3,wheat-spring,1990
1990-08-12,8,2,wheat-spring,1990
1990-08-19,11,2,wheat-spring,1990
1991-05-19,1,0,wheat-spring,1991
1991-05-26,1,0,wheat-spring,1991
1991-06-09,1,0,wheat-spring,1991
1991-06-16,2,0,wheat-spring,1991
1991-06-23,1,1,wheat-spring,1991
1991-06-30,3,0,wheat-spring,1991
1991-07-07,3,0,wheat-spring,1991
1991-07-14,3,1,wheat-spring,1991
1991-07-21,4,1,wheat-spring,1991
1991-07-28,7,2,wheat-spring,1991
1991-08-04,7,2,wheat-spring,1991
1991-08-11,7,2,wheat-spring,1991
1992-05-17,3,2,wheat-spring,1992
1992-05-24,6,1,wheat-spring,1992
1992-05-31,8,3,wheat-spring,1992
1992-06-07,10,4,wheat-spring,1992
1992-06-14,17,5,wheat-spring,1992
1992-06-21,9,2,wheat-spring,1992
1992-06-28,11,3,wheat-spring,1992
1992-07-05,8,4,wheat-spring,1992
1992-07-12,7,1,wheat-spring,1992
1992-07-19,5,2,wheat-spring,1992
1992-07-26,5,2,wheat-spring,1992
1992-08-02,4,1,wheat-spring,1992
1992-08-09,5,1,wheat-spring,1992
1992-08-16,4,1,wheat-spring,1992
1992-08-23,4,1,wheat-spring,1992
1993-05-23,1,0,wheat-spring,1993
1993-05-30,1,0,wheat-spring,1993
1993-06-06,2,0,wheat-spring,1993
1993-06-13,3,0,wheat-spring,1993
1993-06-20,3,0,wheat-spring,1993
1993-06-27,2,0,wheat-spring,1993
1993-07-04,3,1,wheat-spring,1993
1993-07-11,2,0,wheat-spring,1993
1993-07-18,2,0,wheat-spring,1993
1993-07-25,2,0,wheat-spring,1993
1993-08-01,3,0,wheat-spring,1993
1993-08-08,3,1,wheat-spring,1993
1993-08-15,10,1,wheat-spring,1993
1993-08-22,12,2,wheat-spring,1993
1993-08-29,14,3,wheat-spring,1993
1993-09-05,18,3,wheat-spring,1993
1993-09-12,18,5,wheat-spring,1993
1994-05-22,1,0,wheat-spring,1994
1994-05-29,1,0,wheat-spring,1994
1994-06-05,2,0,wheat-spring,1994
1994-06-12,3,0,wheat-spring,1994
1994-06-19,4,0,wheat-spring,1994
1994-06-26,5,0,wheat-spring,1994
1994-07-03,6,0,wheat-spring,1994
1994-07-10,5,1,wheat-spring,1994
1994-07-17,5,1,wheat-spring,1994
1994-07-24,8,1,wheat-spring,1994
1994-07-31,7,1,wheat-spring,1994
1994-08-07,7,2,wheat-spring,1994
1994-08-14,6,2,wheat-spring,1994
1994-08-21,7,1,wheat-spring,1994
1994-08-28,7,1,wheat-spring,1994
1995-06-04,3,0,wheat-spring,1995
1995-06-11,2,0,wheat-spring,1995
1995-06-18,5,0,wheat-spring,1995
1995-06-25,7,1,wheat-spring,1995
1995-07-02,7,2,wheat-spring,1995
1995-07-09,7,2,wheat-spring,1995
1995-07-16,7,1,wheat-spring,1995
1995-07-23,6,1,wheat-spring,1995
1995-07-30,9,1,wheat-spring,1995
1995-08-06,7,2,wheat-spring,1995
1995-08-13,8,3,wheat-spring,1995
1995-08-20,9,4,wheat-spring,1995
1995-08-27,10,4,wheat-spring,1995
1996-06-09,4,1,wheat-spring,1996
1996-06-16,3,0,wheat-spring,1996
1996-06-23,3,0,wheat-spring,1996
1996-06-30,4,0,wheat-spring,1996
1996-07-07,5,1,wheat-spring,1996
1996-07-14,6,1,wheat-spring,1996
1996-07-21,6,1,wheat-spring,1996
1996-07-28,8,1,wheat-spring,1996
1996-08-04,9,2,wheat-spring,1996
1996-08-11,9,1,wheat-spring,1996
1996-08-18,10,2,wheat-spring,1996
1996-08-25,10,3,wheat-spring,1996
1997-05-25,3,3,wheat-spring,1997
1997-06-01,3,0,wheat-spring,1997
1997-06-08,6,0,wheat-spring,1997
1997-06-15,11,2,wheat-spring,1997
1997-06-22,12,2,wheat-spring,1997
1997-06-29,14,3,wheat-spring,1997
1997-07-06,13,3,wheat-spring,1997
1997-07-13,15,3,wheat-spring,1997
1997-07-20,12,3,wheat-spring,1997
1997-07-27,11,2,wheat-spring,1997
1997-08-03,13,3,wheat-spring,1997
1997-08-10,15,3,wheat-spring,1997
1997-08-17,15,3,wheat-spring,1997
1997-08-24,19,4,wheat-spring,1997
1998-05-17,6,2,wheat-spring,1998
1998-05-24,7,2,wheat-spring,1998
1998-05-31,7,1,wheat-spring,1998
1998-06-07,11,1,wheat-spring,1998
1998-06-14,9,2,wheat-spring,1998
1998-06-21,7,1,wheat-spring,1998
1998-06-28,7,2,wheat-spring,1998
1998-07-05,5,1,wheat-spring,1998
1998-07-12,6,1,wheat-spring,1998
1998-07-19,6,1,wheat-spring,1998
1998-07-26,5,2,wheat-spring,1998
1998-08-02,6,1,wheat-spring,1998
1998-08-09,7,2,wheat-spring,1998
1998-08-16,6,1,wheat-spring,1998
1999-05-23,5,1,wheat-spring,1999
1999-05-30,3,1,wheat-spring,1999
1999-06-06,4,1,wheat-spring,1999
1999-06-13,5,1,wheat-spring,1999
1999-06-20,3,1,wheat-spring,1999
1999-06-27,4,1,wheat-spring,1999
1999-07-04,4,2,wheat-spring,1999
1999-07-11,5,1,wheat-spring,1999
1999-07-18,6,2,wheat-spring,1999
1999-07-25,8,3,wheat-spring,1999
1999-08-01,8,1,wheat-spring,1999
1999-08-08,9,2,wheat-spring,1999
1999-08-15,10,2,wheat-spring,1999
1999-08-22,12,1,wheat-spring,1999
1999-08-29,12,3,wheat-spring,1999
2000-05-14,2,1,wheat-spring,2000
2000-05-21,5,1,wheat-spring,2000
2000-05-28,8,2,wheat-spring,2000
2000-06-04,8,1,wheat-spring,2000
2000-06-11,6,3,wheat-spring,2000
2000-06-18,6,3,wheat-spring,2000
2000-06-25,8,3,wheat-spring,2000
2000-07-02,13,4,wheat-spring,2000
2000-07-09,10,4,wheat-spring,2000
2000-07-16,7,4,wheat-spring,2000
2000-07-23,8,4,wheat-spring,2000
2000-07-30,11,5,wheat-spring,2000
2000-08-06,9,4,wheat-spring,2000
2000-08-13,10,5,wheat-spring,2000
2001-05-20,5,1,wheat-spring,2001
2001-05-27,7,2,wheat-spring,2001
2001-06-03,7,2,wheat-spring,2001
2001-06-10,6,4,wheat-spring,2001
2001-06-17,6,3,wheat-spring,2001
2001-06-24,8,3,wheat-spring,2001
2001-07-01,7,4,wheat-spring,2001
2001-07-08,9,5,wheat-spring,2001
2001-07-15,8,6,wheat-spring,2001
2001-07-22,7,7,wheat-spring,2001
2001-07-29,8,9,wheat-spring,2001
2001-08-05,9,8,wheat-spring,2001
2001-08-12,10,7,wheat-spring,2001
2001-08-19,11,7,wheat-spring,2001
2002-06-02,4,1,wheat-spring,2002
2002-06-09,6,2,wheat-spring,2002
2002-06-16,9,4,wheat-spring,2002
2002-06-23,10,4,wheat-spring,2002
2002-06-30,13,8,wheat-spring,2002
2002-07-07,11,10,wheat-spring,2002
2002-07-14,15,11,wheat-spring,2002
2002-07-21,17,11,wheat-spring,2002
2002-07-28,16,11,wheat-spring,2002
2002-08-04,18,10,wheat-spring,2002
2002-08-11,19,13,wheat-spring,2002
2002-08-18,18,11,wheat-spring,2002
2003-06-01,1,0,wheat-spring,2003
2003-06-08,1,0,wheat-spring,2003
2003-06-15,1,0,wheat-spring,2003
2003-06-22,2,0,wheat-spring,2003
2003-06-29,3,1,wheat-spring,2003
2003-07-06,4,1,wheat-spring,2003
2003-07-13,5,2,wheat-spring,2003
2003-07-20,7,2,wheat-spring,2003
2003-07-27,11,3,wheat-spring,2003
2003-08-03,12,4,wheat-spring,2003
2003-08-10,13,5,wheat-spring,2003
2003-08-17,14,5,wheat-spring,2003
2004-05-23,5,2,wheat-spring,2004
2004-05-30,5,2,wheat-spring,2004
2004-06-06,7,2,wheat-spring,2004
2004-06-13,7,2,wheat-spring,2004
2004-06-20,8,2,wheat-spring,2004
2004-06-27,6,2,wheat-spring,2004
2004-07-04,7,3,wheat-spring,2004
2004-07-11,5,2,wheat-spring,2004
2004-07-18,6,2,wheat-spring,2004
2004-07-25,6,2,wheat-spring,2004
2004-08-01,7,3,wheat-spring,2004
2004-08-08,6,4,wheat-spring,2004
2004-08-15,7,4,wheat-spring,2004
2004-08-22,8,4,wheat-spring,2004
2004-08-29,7,4,wheat-spring,2004
2005-05-22,2,0,wheat-spring,2005
2005-05-29,2,0,wheat-spring,2005
2005-06-05,2,0,wheat-spring,2005
2005-06-12,2,0,wheat-spring,2005
2005-06-19,3,1,wheat-spring,2005
2005-06-26,4,1,wheat-spring,2005
2005-07-03,4,0,wheat-spring,2005
2005-07-10,5,1,wheat-spring,2005
2005-07-17,5,1,wheat-spring,2005
2005-07-24,6,2,wheat-spring,2005
2005-07-31,6,2,wheat-spring,2005
2005-08-07,6,1,wheat-spring,2005
2005-08-14,7,3,wheat-spring,2005
2006-05-21,2,0,wheat-spring,2006
2006-05-28,3,1,wheat-spring,2006
2006-06-04,5,2,wheat-spring,2006
2006-06-11,9,2,wheat-spring,2006
2006-06-18,12,3,wheat-spring,2006
2006-06-25,12,5,wheat-spring,2006
2006-07-02,14,6,wheat-spring,2006
2006-07-09,18,9,wheat-spring,2006
2006-07-16,20,12,wheat-spring,2006
2006-07-23,20,11,wheat-spring,2006
2006-07-30,20,15,wheat-spring,2006
2006-08-06,19,15,wheat-spring,2006
2007-05-13,1,0,wheat-spring,2007
2007-05-20,2,1,wheat-spring,2007
2007-05-27,3,1,wheat-spring,2007
2007-06-03,2,0,wheat-spring,2007
2007-06-10,4,1,wheat-spring,2007
2007-06-17,3,0,wheat-spring,2007
2007-06-24,4,2,wheat-spring,2007
2007-07-01,4,1,wheat-spring,2007
2007-07-08,5,2,wheat-spring,2007
2007-07-15,5,3,wheat-spring,2007
2007-07-22,4,3,wheat-spring,2007
2007-07-29,7,4,wheat-spring,2007
2007-08-05,7,4,wheat-spring,2007
2007-08-12,8,5,wheat-spring,2007
2008-05-25,6,1,wheat-spring,2008
2008-06-01,4,0,wheat-spring,2008
2008-06-08,3,1,wheat-spring,2008
2008-06-15,4,1,wheat-spring,2008
2008-06-22,4,1,wheat-spring,2008
2008-06-29,3,1,wheat-spring,2008
2008-07-06,5,2,wheat-spring,2008
2008-07-13,8,3,wheat-spring,2008
2008-07-20,6,2,wheat-spring,2008
2008-07-27,9,4,wheat-spring,2008
2008-08-03,11,4,wheat-spring,2008
2008-08-10,13,5,wheat-spring,2008
2008-08-17,11,5,wheat-spring,2008
2008-08-24,12,5,wheat-spring,2008
2009-05-31,3,1,wheat-spring,2009
2009-06-07,4,0,wheat-spring,2009
2009-06-14,3,0,wheat-spring,2009
2009-06-21,4,0,wheat-spring,2009
2009-06-28,5,1,wheat-spring,2009
2009-07-05,7,1,wheat-spring,2009
2009-07-12,4,1,wheat-spring,2009
2009-07-19,6,1,wheat-spring,2009
2009-07-26,6,1,wheat-spring,2009
2009-08-02,5,1,wheat-spring,2009
2009-08-09,5,2,wheat-spring,2009
2009-08-16,5,2,wheat-spring,2009
2009-08-23,5,1,wheat-spring,2009
2009-08-30,4,1,wheat-spring,2009
2009-09-06,5,2,wheat-spring,2009
2010-05-30,1,0,wheat-spring,2010
2010-06-06,1,0,wheat-spring,2010
2010-06-13,1,0,wheat-spring,2010
2010-06-20,1,0,wheat-spring,2010
2010-06-27,2,0,wheat-spring,2010
2010-07-04,2,0,wheat-spring,2010
2010-07-11,2,1,wheat-spring,2010
2010-07-18,2,1,wheat-spring,2010
2010-07-25,2,1,wheat-spring,2010
2010-08-01,2,1,wheat-spring,2010
2010-08-08,3,0,wheat-spring,2010
2010-08-15,2,1,wheat-spring,2010
2010-08-22,2,0,wheat-spring,2010
2011-06-12,2,0,wheat-spring,2011
2011-06-19,2,0,wheat-spring,2011
2011-06-26,3,1,wheat-spring,2011
2011-07-03,3,1,wheat-spring,2011
2011-07-10,3,1,wheat-spring,2011
2011-07-17,4,1,wheat-spring,2011
2011-07-24,4,1,wheat-spring,2011
2011-07-31,5,2,wheat-spring,2011
2011-08-07,5,2,wheat-spring,2011
2011-08-14,7,1,wheat-spring,2011
2011-08-21,8,2,wheat-spring,2011
2011-08-28,8,1,wheat-spring,2011
2012-05-20,4,1,wheat-spring,2012
2012-05-27,2,0,wheat-spring,2012
2012-06-03,2,0,wheat-spring,2012
2012-06-10,3,1,wheat-spring,2012
2012-06-17,2,1,wheat-spring,2012
2012-06-24,3,1,wheat-spring,2012
2012-07-01,4,1,wheat-spring,2012
2012-07-08,6,1,wheat-spring,2012
2012-07-15,7,1,wheat-spring,2012
2012-07-22,9,2,wheat-spring,2012
2012-07-29,9,2,wheat-spring,2012
2012-08-05,9,2,wheat-spring,2012
2012-08-12,9,2,wheat-spring,2012
2012-08-19,9,2,wheat-spring,2012
